client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion,final_time
Goicoechea PLC,Van,Zona Franca,2022-04-04 17:09:50,47.72,0.8,D33,False,08031,Cafe/Restaurant,Ground Floor,Regular,5,0.009215432226787688,0.19078456777321226,285.48186852961555
Goicoechea PLC,Van,Baró de Viver,2022-01-13 11:55:06,77.67,0.42,D33,False,08031,Cafe/Restaurant,Ground Floor,Regular,9,0.490743476830597,0.08925652316940308,303.13904964881834
"Galiano, Meléndez and Flor",Van,Zona Franca,2022-03-06 16:52:20,61.17,0.48,D33,True,08980,Cafe/Restaurant,Ground Floor,Regular,5,0.4320259706359464,0.08797402936405363,325.83584008857804
"Galiano, Meléndez and Flor",Van,Baró de Viver,2022-04-19 18:49:28,89.45,0.88,D33,False,08980,Cafe/Restaurant,Ground Floor,Regular,7,0.0534535693755995,0.0665464306244005,338.65274549280946
"Galiano, Meléndez and Flor",Van,Zona Franca,2022-03-06 15:07:39,57.33,0.63,D33,False,08980,Cafe/Restaurant,Ground Floor,Regular,9,0.21215073184419184,0.15784926815580816,312.9764843098637
Oliver Inc,Van,Baró de Viver,2022-05-02 18:17:41,68.89,0.83,D33,False,08035,Coffee Retailers,Street level,Regular,8,0.06283219219240345,0.10716780780759659,319.2162363287367
Oliver Inc,Truck,Baró de Viver,2022-04-19 09:29:03,65.36,0.52,D33,False,08035,Coffee Retailers,Street level,Regular,8,0.04169101464771135,0.4383089853522886,338.2439771854603
Serna and Sons,Van,Baró de Viver,2022-05-18 11:02:41,77.91,0.53,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,6,0.3408449585518971,0.12915504144810286,204.20624001942218
Serna and Sons,Van,Baró de Viver,2022-03-17 08:37:13,58.85,0.58,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,5,0.3487866925119475,0.07121330748805255,317.1313694477741
Serna and Sons,Van,Baró de Viver,2022-01-26 11:28:24,13.74,0.7,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,1,0.12909470490144756,0.17090529509855248,117.9979089210083
Serna and Sons,Combi,Zona Franca,2022-02-24 09:30:33,83.78,0.81,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,11,0.15046256714796,0.03953743285203995,523.4244566441826
Serna and Sons,Van,Zona Franca,2022-05-11 11:07:24,58.37,0.72,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,6,0.11313772386565854,0.1668622761343415,231.45465222275715
Serna and Sons,Van,Zona Franca,2022-04-25 20:18:52,74.96,0.92,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,6,0.07387530654812385,0.0061246934518761065,264.7968195450625
Coll-Aranda,Truck,Zona Franca,2022-05-17 16:08:10,5.2,0.76,D33,False,08001,Hotels,Street level,Regular,1,0.12122936325193195,0.11877063674806804,98.71969612882516
Coll-Aranda,Combi,Zona Franca,2022-01-29 19:54:53,102.91,0.5,D33,False,08001,Hotels,Street level,Regular,9,0.3402961488712843,0.1597038511287157,330.72804895357586
Coll-Aranda,Truck,Zona Franca,2022-01-02 11:40:29,114.43,0.61,D33,False,08001,Hotels,Street level,Regular,10,0.2619158638933282,0.1280841361066718,187.62528936912383
Coll-Aranda,Van,Zona Franca,2022-05-08 15:04:19,34.68,0.73,D33,False,08001,Hotels,Street level,Regular,6,0.11186618062507914,0.15813381937492088,163.144368690008
Coll-Aranda,Van,Zona Franca,2022-02-10 15:06:23,79.07,0.85,D33,True,08001,Hotels,Street level,Regular,8,0.1462198907881578,0.003780109211842214,336.76044872195683
Coll-Aranda,Van,Zona Franca,2022-05-12 17:38:25,99.07,0.95,D33,False,08001,Hotels,Street level,Regular,10,0.03385336158407132,0.016146638415928727,328.44705172917793
Coll-Aranda,Combi,Zona Franca,2022-05-03 10:29:10,75.66,0.72,D33,False,08001,Hotels,Street level,Regular,6,0.09920490944013055,0.18079509055986948,363.02982089932607
"Anglada, Prat and Montesinos",Van,Zona Franca,2022-05-11 09:27:58,45.17,0.42,D33,False,08024,Cafe/Restaurant,Street level,Regular,6,0.09719416123490812,0.482805838765092,270.31265983403114
"Anglada, Prat and Montesinos",Combi,Zona Franca,2022-02-12 16:29:55,93.56,0.66,D33,False,08024,Cafe/Restaurant,Street level,Regular,9,0.08958109076813948,0.2504189092318605,159.65376468266788
"Montero, Sandoval and Posada",Van,Zona Franca,2022-04-06 11:34:46,32.56,0.46,D33,False,08030,Cafe/Restaurant,Street level,Regular,3,0.09770141230366843,0.4422985876963316,124.43793616916957
"Montero, Sandoval and Posada",Combi,Zona Franca,2022-04-27 08:12:43,25.28,0.84,D33,False,08030,Cafe/Restaurant,Street level,Regular,2,0.02295484067569659,0.13704515932430344,162.6747524392876
"Montero, Sandoval and Posada",Van,Baró de Viver,2022-05-15 19:08:51,61.63,0.45,D33,False,08030,Cafe/Restaurant,Street level,Regular,5,0.5299057155098353,0.020094284490164704,224.8824006725449
"Montero, Sandoval and Posada",Van,Zona Franca,2022-04-25 12:42:34,51.17,0.6,D33,True,08030,Cafe/Restaurant,Street level,Regular,5,0.348191845030868,0.05180815496913205,278.8694108955259
Elorza PLC,Truck,Baró de Viver,2022-02-11 17:14:00,15.79,0.91,D33,False,08011,Cafe/Restaurant,Street level,Regular,2,0.03517709646589744,0.05482290353410253,127.95525115411198
Elorza PLC,Van,Zona Franca,2022-01-24 18:27:26,86.65,0.6,D33,False,08011,Cafe/Restaurant,Street level,Regular,8,0.10251111169775032,0.29748888830224973,208.15536950154421
Elorza PLC,Van,Baró de Viver,2022-04-06 19:06:53,57.59,0.91,D33,False,08011,Cafe/Restaurant,Street level,Regular,6,0.055578097994757145,0.034421902005242824,287.4089290668354
Andres-Álamo,Truck,Baró de Viver,2022-02-17 16:31:31,41.04,0.47,D33,False,08005,Cafe/Restaurant,Street level,Regular,8,0.25585748045012896,0.27414251954987107,184.81167214592836
Andres-Álamo,Van,Baró de Viver,2022-04-27 20:56:52,80.71,0.83,D33,True,08005,Cafe/Restaurant,Street level,Regular,8,0.047505451864080346,0.1224945481359197,329.1159040185828
Andres-Álamo,Van,Baró de Viver,2022-03-27 20:13:27,51.22,0.98,D33,False,08005,Cafe/Restaurant,Street level,Regular,7,0.015177880033473638,0.0048221199665263795,118.91932965454157
Andres-Álamo,Van,Zona Franca,2022-04-26 12:23:25,21.11,0.87,D33,True,08005,Cafe/Restaurant,Street level,Regular,2,0.10146828972713506,0.02853171027286494,197.55305895281123
Elías PLC,Van,Zona Franca,2022-03-13 15:28:47,13.34,0.99,D33,False,08007,Cafe/Restaurant,Street level,Regular,3,0.007534421107769029,0.0024655788922309796,121.54551142847664
Elías PLC,Van,Baró de Viver,2022-02-15 15:36:28,6.73,0.7,D33,False,08007,Cafe/Restaurant,Street level,Regular,1,0.12940099102537472,0.17059900897462532,84.60928265205662
Elías PLC,Truck,Baró de Viver,2022-05-14 11:56:57,61.31,0.65,D33,False,08007,Cafe/Restaurant,Street level,Regular,11,0.06551975788498293,0.28448024211501705,298.490132189531
"Palacios, Álvaro and Morales",Truck,Baró de Viver,2022-04-07 19:58:35,45.77,0.64,D33,True,08037,Hotels,Ground Floor,Regular,7,0.013528602130103392,0.3464713978698966,505.26508404784425
"Palacios, Álvaro and Morales",Van,Baró de Viver,2022-02-27 17:25:50,46.51,0.98,D33,False,08037,Hotels,Ground Floor,Regular,5,0.0024207974046493307,0.017579202595350688,273.62052066213784
"Palacios, Álvaro and Morales",Combi,Baró de Viver,2022-01-04 16:40:06,5.36,1.0,D33,False,08037,Hotels,Ground Floor,Regular,1,0.0,0.0,114.1529199957001
"Riera, Alfonso and Barrios",Truck,Zona Franca,2022-01-11 10:26:04,45.9,0.41,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,8,0.44644989871973967,0.1435501012802604,548.613071441087
"Riera, Alfonso and Barrios",Van,Zona Franca,2022-03-29 19:45:39,49.06,0.6,D33,False,08038,Cafe/Restaurant,Ground Floor,Regular,5,0.03272139211596712,0.3672786078840329,287.6070559149724
Méndez Ltd,Van,Zona Franca,2022-04-30 09:55:41,26.65,0.98,D33,False,08003,Cafe/Restaurant,Other,Regular,3,0.018993405704216412,0.0010065942957836055,348.61765045435686
Méndez Ltd,Van,Baró de Viver,2022-05-20 18:54:45,20.96,0.82,D33,False,08003,Cafe/Restaurant,Other,Regular,3,0.12442568515083385,0.055574314849166195,246.40989350468004
Tormo-Guitart,Van,Baró de Viver,2022-05-20 12:34:58,81.21,0.9,D33,False,08040,Hotels,Ground Floor,Regular,11,0.03756468020490555,0.06243531979509443,337.456654153908
Tormo-Guitart,Van,Zona Franca,2022-03-24 10:02:17,97.05,0.86,D33,False,08040,Hotels,Ground Floor,Regular,8,0.06665120882767185,0.07334879117232816,476.89959283274953
Tormo-Guitart,Van,Baró de Viver,2022-01-27 17:16:53,91.82,0.53,D33,False,08040,Hotels,Ground Floor,Regular,11,0.4051320207257101,0.06486797927428989,486.5842227566305
"Fuertes, Rojas and Barba",Van,Zona Franca,2022-04-04 08:20:54,68.17,0.98,D33,False,08015,Cafe/Restaurant,Street level,Regular,8,0.014609793298535408,0.00539020670146461,363.9169384309257
"Cueto, Salinas and Velasco",Combi,Zona Franca,2022-04-01 20:55:55,77.8,0.49,D33,False,08008,Cafe/Restaurant,Street level,Key Account,9,0.008057978474154213,0.5019420215258458,117.9775817810866
"Cueto, Salinas and Velasco",Van,Zona Franca,2022-04-09 11:39:06,25.68,0.63,D33,True,08008,Cafe/Restaurant,Street level,Key Account,3,0.06315749532166427,0.30684250467833574,177.07033815722548
Llobet-Carranza,Van,Zona Franca,2022-01-10 12:08:56,88.28,0.65,D33,False,08006,Cafe/Restaurant,Ground Floor,Diamond,17,0.00638842553382245,0.3436115744661775,502.6495122592803
Llobet-Carranza,Van,Zona Franca,2022-01-26 11:18:48,30.07,0.91,D33,False,08006,Cafe/Restaurant,Ground Floor,Diamond,3,0.07181636189983637,0.0181836381001636,173.09379893585267
"Gilabert, Segura and Manjón",Van,Baró de Viver,2022-04-17 13:43:02,16.84,0.6,D33,False,08030,Cafe/Restaurant,Other,Regular,3,0.3114891228981092,0.08851087710189082,211.80384122461194
"Gilabert, Segura and Manjón",Combi,Baró de Viver,2022-01-01 20:33:30,48.22,0.64,D33,False,08030,Cafe/Restaurant,Other,Regular,5,0.024141388942655842,0.33585861105734416,162.56017585056512
"Aramburu, Tenorio and Herrero",Van,Zona Franca,2022-02-27 12:03:04,18.81,0.95,D33,False,08024,Cafe/Restaurant,Street level,Regular,3,0.04797377519704222,0.0020262248029578253,129.1330663396101
"Aramburu, Tenorio and Herrero",Van,Zona Franca,2022-04-28 08:10:48,117.18,0.48,D33,False,08024,Cafe/Restaurant,Street level,Regular,8,0.013868163655687682,0.5061318363443124,330.97154518541583
"Gimenez, Asensio and Bellido",Van,Zona Franca,2022-02-23 20:39:37,20.45,0.53,D33,False,08004,Cafe/Restaurant,Ground Floor,Key Account,3,0.02017280552701455,0.4498271944729854,116.24609058357245
"Gimenez, Asensio and Bellido",Combi,Zona Franca,2022-05-03 12:06:24,75.6,0.72,D33,False,08004,Cafe/Restaurant,Ground Floor,Key Account,9,0.24389998897398135,0.036100011026018675,287.5551935005576
"Gimenez, Asensio and Bellido",Van,Baró de Viver,2022-04-01 18:43:30,111.65,0.66,D33,True,08004,Cafe/Restaurant,Ground Floor,Key Account,8,0.14574941261378319,0.19425058738621678,348.80657397507855
"Gimenez, Asensio and Bellido",Combi,Baró de Viver,2022-03-18 08:16:40,45.01,0.5,D33,False,08004,Cafe/Restaurant,Ground Floor,Key Account,6,0.16515410834759642,0.3348458916524036,315.573179410477
Salvà Group,Combi,Zona Franca,2022-02-03 09:41:37,77.42,0.67,D33,False,08028,Cafe/Restaurant,Street level,Diamond,12,0.06950797594104315,0.26049202405895683,479.7832003896647
Hurtado-Leon,Van,Zona Franca,2022-03-26 16:14:57,42.65,0.44,D33,False,08980,Coffee Retailers,Ground Floor,Regular,4,0.09251432680405978,0.46748567319594025,178.8931250204588
Hurtado-Leon,Van,Baró de Viver,2022-05-11 11:28:20,23.61,0.8,D33,False,08980,Coffee Retailers,Ground Floor,Regular,3,0.11264025454491422,0.08735974545508574,181.14189954295995
Hurtado-Leon,Combi,Zona Franca,2022-01-29 10:07:02,65.66,0.77,D33,False,08980,Coffee Retailers,Ground Floor,Regular,11,0.21869491828775234,0.011305081712247644,480.2498780129459
Calderon Group,Truck,Zona Franca,2022-01-05 20:12:41,74.9,0.76,D33,False,08027,Cafe/Restaurant,Other,Regular,12,0.19963341662807485,0.04036658337192514,549.8181917691896
Calderon Group,Combi,Baró de Viver,2022-01-25 16:30:34,95.8,0.79,D33,False,08027,Cafe/Restaurant,Other,Regular,15,0.17957143425688285,0.030428565743117114,459.2879264198491
Calderon Group,Truck,Baró de Viver,2022-04-20 15:59:36,29.4,0.54,D33,False,08027,Cafe/Restaurant,Other,Regular,3,0.1696511991788603,0.2903488008211397,227.3707951379879
Mesa LLC,Truck,Zona Franca,2022-01-24 17:42:24,25.64,0.77,D33,False,08020,Cafe/Restaurant,Other,Regular,3,0.10003463252437386,0.12996536747562612,467.8141161892553
Mesa LLC,Van,Baró de Viver,2022-02-20 13:27:19,9.7,0.72,D33,False,08020,Cafe/Restaurant,Other,Regular,2,0.10450800107529272,0.1754919989247073,175.07559852432837
Robledo-Fabra,Van,Baró de Viver,2022-05-13 19:46:14,21.29,0.52,D33,False,08037,Cafe/Restaurant,Street level,Regular,2,0.40662150306084566,0.07337849693915433,169.77325846861865
Robledo-Fabra,Van,Zona Franca,2022-04-16 20:00:27,11.88,0.94,D33,True,08037,Cafe/Restaurant,Street level,Regular,2,0.036185910309383874,0.02381408969061618,181.71375311655663
Calvet LLC,Combi,Baró de Viver,2022-05-04 17:32:25,113.78,0.64,D33,True,08001,Cafe/Restaurant,Street level,Key Account,8,0.018633075997279154,0.34136692400272084,378.4216046669331
Calvet LLC,Combi,Baró de Viver,2022-01-11 16:43:08,45.48,0.81,D33,False,08001,Cafe/Restaurant,Street level,Key Account,4,0.11522559440779824,0.0747744055922017,117.94645120230639
Calvet LLC,Combi,Zona Franca,2022-05-05 18:10:54,81.04,0.67,D33,False,08001,Cafe/Restaurant,Street level,Key Account,14,0.018960650838923333,0.3110393491610766,440.6984735975031
Calvet LLC,Combi,Zona Franca,2022-05-19 16:38:40,92.97,0.83,D33,False,08001,Cafe/Restaurant,Street level,Key Account,9,0.08441029843540684,0.0855897015645932,203.3399014400687
Calvet LLC,Combi,Zona Franca,2022-05-19 17:56:06,92.99,0.74,D33,False,08001,Cafe/Restaurant,Street level,Key Account,8,0.10537355259584548,0.15462644740415454,255.10369234411627
Álvaro-Salamanca,Van,Zona Franca,2022-02-09 17:55:36,84.36,0.5,D33,False,08030,Cafe/Restaurant,Street level,Regular,12,0.025310942140538473,0.4746890578594615,366.386548946473
Álvaro-Salamanca,Combi,Baró de Viver,2022-05-02 18:38:06,75.96,0.82,D33,False,08030,Cafe/Restaurant,Street level,Regular,10,0.030560820212611643,0.1494391797873884,304.3318015252629
Pujadas-Barros,Combi,Baró de Viver,2022-05-12 13:59:29,92.96,0.78,D33,False,08903,Cafe/Restaurant,Street level,Key Account,9,0.20148381592200976,0.018516184077990216,231.99375635202642
"Reyes, Toro and Palacios",Van,Zona Franca,2022-04-28 14:57:27,99.42,0.57,D33,True,08075,Cafe/Restaurant,Street level,Regular,8,0.14226483162833659,0.28773516837166346,465.3052851071263
"Reyes, Toro and Palacios",Truck,Zona Franca,2022-05-01 17:38:32,28.29,0.5,D33,False,08075,Cafe/Restaurant,Street level,Regular,4,0.4372136381787826,0.06278636182121738,180.39346084807838
"Reyes, Toro and Palacios",Van,Zona Franca,2022-03-24 19:44:51,96.84,0.8,D33,False,08075,Cafe/Restaurant,Street level,Regular,8,0.17443608553321008,0.025563914466789878,259.5664153247813
"Reyes, Toro and Palacios",Truck,Baró de Viver,2022-03-29 19:00:34,74.86,0.87,D33,True,08075,Cafe/Restaurant,Street level,Regular,8,0.03994107314403821,0.09005892685596179,480.89014169417885
"Reyes, Toro and Palacios",Van,Baró de Viver,2022-05-03 12:47:53,114.45,0.74,D33,False,08075,Cafe/Restaurant,Street level,Regular,22,0.01751498126027244,0.24248501873972755,550.1716892489953
Carbó-Pineda,Van,Baró de Viver,2022-03-01 15:21:54,76.2,0.92,D33,False,08039,Cafe/Restaurant,Street level,Regular,13,0.02228249599441575,0.05771750400558421,305.60447430990143
Carbó-Pineda,Combi,Baró de Viver,2022-02-28 16:38:49,69.08,0.47,D33,False,08039,Cafe/Restaurant,Street level,Regular,5,0.4150140944676789,0.11498590553232113,145.21114856372097
Carbó-Pineda,Van,Baró de Viver,2022-01-06 16:58:54,10.09,0.99,D33,False,08039,Cafe/Restaurant,Street level,Regular,1,0.002059386752657418,0.00794061324734259,94.3581360457869
Tovar-Andreu,Van,Baró de Viver,2022-05-06 18:09:24,117.02,0.87,D33,False,08011,Cafe/Restaurant,Street level,Regular,11,0.05828953976572888,0.07171046023427113,343.4407320520938
Jove LLC,Van,Zona Franca,2022-01-07 17:46:14,16.84,0.81,D33,True,08029,Coffee Retailers,Ground Floor,Regular,2,0.07791229382415547,0.11208770617584447,243.0170773022677
Jove LLC,Combi,Zona Franca,2022-02-26 09:47:07,86.69,0.77,D33,True,08029,Coffee Retailers,Ground Floor,Regular,13,0.06896289421673059,0.1610371057832694,853.3198092287613
Bejarano-Benito,Truck,Zona Franca,2022-04-07 15:57:27,29.78,1.0,D33,False,08003,Hotels,Ground Floor,Regular,5,0.0,0.0,255.7536681236333
Bejarano-Benito,Van,Baró de Viver,2022-02-05 13:04:27,38.78,0.42,D33,False,08003,Hotels,Ground Floor,Regular,8,0.08295472475525612,0.49704527524474396,363.6156088769563
"Valle, Roca and Vera",Van,Baró de Viver,2022-04-06 18:50:04,40.54,0.41,D33,False,08019,Coffee Retailers,Street level,Regular,4,0.012097743724337846,0.5779022562756623,218.92598812548022
"Valle, Roca and Vera",Combi,Baró de Viver,2022-04-21 18:58:26,36.3,0.86,D33,False,08019,Coffee Retailers,Street level,Regular,3,0.002127925729574407,0.1378720742704256,159.64875945001944
Río Group,Truck,Zona Franca,2022-01-30 11:52:07,21.11,0.97,D33,False,08012,Cafe/Restaurant,Other,Regular,4,0.020648260532115013,0.009351739467885013,319.0814291848295
Río Group,Van,Baró de Viver,2022-02-21 16:11:50,22.74,0.56,D33,False,08012,Cafe/Restaurant,Other,Regular,5,0.05475387244342078,0.38524612755657917,280.7054849027393
Jara Ltd,Van,Zona Franca,2022-03-17 14:46:40,62.1,0.48,D33,False,08005,Cafe/Restaurant,Street level,Regular,10,0.14569303262571434,0.3743069673742857,311.6685660968768
Jara Ltd,Van,Baró de Viver,2022-02-11 14:23:56,90.76,0.69,D33,True,08005,Cafe/Restaurant,Street level,Regular,7,0.007868987725306633,0.3021310122746934,316.2690167699555
"Vicente, Flor and Serrano",Van,Zona Franca,2022-01-08 20:15:59,68.55,0.65,D33,False,08032,Cafe/Restaurant,Ground Floor,Regular,9,0.06290711614095788,0.2870928838590421,197.137592933498
"Vicente, Flor and Serrano",Combi,Zona Franca,2022-05-13 09:19:50,15.07,0.96,D33,False,08032,Cafe/Restaurant,Ground Floor,Regular,2,0.0017286701586998602,0.038271329841300175,195.61221114951073
"Vicente, Flor and Serrano",Combi,Zona Franca,2022-03-01 10:31:40,47.84,0.97,D33,False,08032,Cafe/Restaurant,Ground Floor,Regular,9,0.009720282571072082,0.020279717428927944,516.589270441725
"Vicente, Flor and Serrano",Van,Baró de Viver,2022-04-30 09:29:08,85.61,0.71,D33,False,08032,Cafe/Restaurant,Ground Floor,Regular,7,0.20229777404839452,0.08770222595160551,438.33526881338344
"Vicente, Flor and Serrano",Truck,Zona Franca,2022-01-19 15:32:18,84.42,0.62,D33,False,08032,Cafe/Restaurant,Ground Floor,Regular,6,0.14944672688907026,0.23055327311092974,180.52617001269175
Pina-Domingo,Truck,Zona Franca,2022-05-01 15:44:38,53.85,0.63,D33,False,08040,Cafe/Restaurant,Street level,Regular,5,0.17155123661735383,0.19844876338264616,185.224488307366
Pina-Domingo,Van,Zona Franca,2022-04-20 11:54:37,91.51,0.61,D33,False,08040,Cafe/Restaurant,Street level,Regular,11,0.07254133650764585,0.3174586634923542,249.36958514183016
Pina-Domingo,Truck,Zona Franca,2022-01-18 16:22:38,67.07,0.4,D33,False,08040,Cafe/Restaurant,Street level,Regular,10,0.31617342050146835,0.28382657949853163,139.1701552610928
Pina-Domingo,Combi,Baró de Viver,2022-02-16 08:18:18,50.68,0.81,D33,True,08040,Cafe/Restaurant,Street level,Regular,8,0.1828668559758119,0.007133144024188048,413.69024888940305
Pina-Domingo,Van,Zona Franca,2022-04-24 13:16:32,28.19,0.91,D33,False,08040,Cafe/Restaurant,Street level,Regular,6,0.08807730185386288,0.001922698146137089,195.5445899288643
Pina-Domingo,Truck,Zona Franca,2022-02-07 09:19:28,95.62,0.71,D33,False,08040,Cafe/Restaurant,Street level,Regular,7,0.258062328122504,0.03193767187749602,375.5462885805541
Pina-Domingo,Van,Zona Franca,2022-01-17 08:07:33,24.25,0.88,D33,False,08040,Cafe/Restaurant,Street level,Regular,3,0.0479320959473465,0.0720679040526535,212.09514478275503
Cantón-Ibáñez,Van,Baró de Viver,2022-01-14 19:25:53,87.16,0.71,D33,False,08025,Cafe/Restaurant,Street level,Regular,18,0.22403282001057792,0.06596717998942211,537.5956593799167
